Lat,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Lon,Province/State,Country/Region,Last Update,date
42.2302,28164,844,NA,27320,25,410.3283151,126551,2340,2.996733419,84000025,USA,1843.752968,8.308478909,-71.5301,Massachusetts,US,2020-04-14T23:33:31Z,2020-04-14
43.3266,27001,1768,452,25233,26,338.8994885,86226,3910,6.547905633,84000026,USA,1082.254261,14.48094515,-84.5361,Michigan,US,2020-04-14T23:33:31Z,2020-04-14
45.6945,1695,79,909,1616,27,34.26702728,39241,405,4.660766962,84000027,USA,793.3170604,23.89380531,-93.9002,Minnesota,US,2020-04-14T23:33:31Z,2020-04-14
32.7416,3087,111,NA,2976,28,106.6245373,37878,596,3.595724004,84000028,USA,1308.300687,19.30677033,-89.6787,Mississippi,US,2020-04-14T23:33:31Z,2020-04-14
38.4561,4746,149,NA,4597,29,80.99728029,47978,1041,3.139485883,84000029,USA,818.8132141,21.93426043,-92.2884,Missouri,US,2020-04-14T23:33:31Z,2020-04-14
46.9219,399,7,197,392,30,46.07459465,9234,50,1.754385965,84000030,USA,1066.297762,12.53132832,-110.4544,Montana,US,2020-04-14T23:33:31Z,2020-04-14
41.1254,897,20,NA,877,31,58.80918289,11357,NA,2.229654404,84000031,USA,744.5885062,NA,-98.2681,Nebraska,US,2020-04-14T23:33:31Z,2020-04-14
38.3135,3134,126,NA,3008,32,103.8884581,26661,NA,4.020421187,84000032,USA,883.7811686,NA,-117.0554,Nevada,US,2020-04-14T23:33:31Z,2020-04-14
43.4525,922,25,249,897,33,69.41997428,11610,152,2.711496746,84000033,USA,874.1495677,16.48590022,-71.5639,New Hampshire,US,2020-04-14T23:33:31Z,2020-04-14
40.2989,68824,2805,NA,66019,34,774.8539493,139774,8185,4.075613158,84000034,USA,1573.643437,11.89265373,-74.521,New Jersey,US,2020-04-14T23:33:31Z,2020-04-14
34.8405,1345,31,304,1314,35,80.65807393,31970,181,2.304832714,84000035,USA,1917.203438,13.45724907,-106.2485,New Mexico,US,2020-04-14T23:33:31Z,2020-04-14
42.1657,203020,10842,23887,192178,36,1204.078637,499143,46201,5.340360556,84000036,USA,2960.336041,22.75687124,-74.9481,New York,US,2020-04-14T23:33:31Z,2020-04-14
35.6301,5113,112,NA,5001,37,51.55338215,65039,418,2.190494817,84000037,USA,655.7755568,8.175239585,-79.8064,North Carolina,US,2020-04-14T23:33:31Z,2020-04-14
47.5289,341,8,138,333,38,56.23184008,10916,42,2.346041056,84000038,USA,1800.078494,12.31671554,-99.784,North Dakota,US,2020-04-14T23:33:31Z,2020-04-14
15.0979,11,2,NA,9,69,19.9477731,40,NA,18.18181818,580,MNP,72.53735674,NA,145.6739,Northern Mariana Islands,US,2020-04-14T23:33:31Z,2020-04-14
40.3888,7285,324,NA,6961,39,65.19680755,67874,2156,4.447494852,84000039,USA,607.4355684,29.59505834,-82.7649,Ohio,US,2020-04-14T23:33:31Z,2020-04-14
35.5653,2184,108,1060,2076,40,59.71073104,28269,488,4.945054945,84000040,USA,772.8766738,22.34432234,-96.9289,Oklahoma,US,2020-04-14T23:33:31Z,2020-04-14
44.572,1633,55,NA,1578,41,40.75292845,32363,381,3.368034293,84000041,USA,807.6466769,23.3312921,-122.0709,Oregon,US,2020-04-14T23:33:31Z,2020-04-14
40.5908,25465,691,NA,24774,42,202.3039211,133631,2317,2.713528372,84000042,USA,1061.616936,9.098763008,-77.2098,Pennsylvania,US,2020-04-14T23:33:31Z,2020-04-14
18.2208,923,45,NA,878,72,31.46510816,7207,NA,4.875406284,630,PRI,245.686928,NA,-66.5901,Puerto Rico,US,2020-04-14T23:33:31Z,2020-04-14
41.6809,3251,80,135,3171,44,306.8831116,22900,331,2.460781298,84000044,USA,2161.680485,10.18148262,-71.5118,Rhode Island,US,2020-04-14T23:33:31Z,2020-04-14
33.8569,3553,97,NA,3456,45,70.49638143,33872,675,2.73008725,84000045,USA,672.0668257,18.99802983,-80.945,South Carolina,US,2020-04-14T23:33:31Z,2020-04-14
44.2998,988,6,261,982,46,134.2588315,9296,45,0.607287449,84000046,USA,1263.228843,4.55465587,-99.4388,South Dakota,US,2020-04-14T23:33:31Z,2020-04-14
35.7478,5827,124,1969,5703,47,88.75952809,78831,633,2.128024713,84000047,USA,1200.789833,10.86322293,-86.6923,Tennessee,US,2020-04-14T23:33:31Z,2020-04-14
31.0545,15006,342,2580,14664,48,65.28730307,146467,1409,2.279088365,84000048,USA,637.2407983,9.389577502,-97.5635,Texas,US,2020-04-14T23:33:31Z,2020-04-14
40.15,2417,18,218,2399,49,84.3370383,46476,213,0.744724866,84000049,USA,1621.699707,8.812577576,-111.8624,Utah,US,2020-04-14T23:33:31Z,2020-04-14
44.0459,752,29,15,723,50,123.1593653,10585,64,3.856382979,84000050,USA,1733.566332,8.510638298,-72.7107,Vermont,US,2020-04-14T23:33:31Z,2020-04-14
18.3358,51,1,44,50,78,47.54446806,377,NA,1.960784314,850,VIR,351.4561659,NA,-64.8963,Virgin Islands,US,2020-04-14T23:33:31Z,2020-04-14
37.7693,6182,154,721,6028,51,78.18161354,42763,1282,2.491103203,84000051,USA,540.8088547,20.73762536,-78.17,Virginia,US,2020-04-14T23:33:31Z,2020-04-14
47.4009,10799,530,NA,10269,53,143.0444235,93929,387,4.907861839,84000053,USA,1244.191097,3.583665154,-121.4905,Washington,US,2020-04-14T23:33:31Z,2020-04-14
38.4912,640,9,147,631,54,48.37497865,17038,164,1.40625,84000054,USA,1287.832635,25.625,-80.9545,West Virginia,US,2020-04-14T23:33:31Z,2020-04-14
44.2685,3555,170,NA,3385,55,68.70134742,41552,1049,4.781997187,84000055,USA,803.0037659,29.50773558,-89.6165,Wisconsin,US,2020-04-14T23:33:31Z,2020-04-14
42.756,282,1,140,281,56,56.71305607,5964,43,0.354609929,84000056,USA,1199.420803,15.24822695,-107.3025,Wyoming,US,2020-04-14T23:33:31Z,2020-04-14
NA,0,0,47763,-47763,NA,NA,NA,NA,NA,84070001,USA,NA,NA,NA,Recovered,US,NA,NA
32.3182,4075,118,NA,3957,1,86.90743260088674,34077,525,2.895705521472393,84000001,USA,726.7594063166669,12.883435582822086,-86.9023,Alabama,US,2020-04-15T22:56:51Z,2020-04-15
61.3707,293,9,106,284,2,49.01722963986556,8664,34,3.0716723549488054,84000002,USA,1449.4378075078337,11.604095563139932,-152.4044,Alaska,US,2020-04-15T22:56:51Z,2020-04-15
-14.270999999999999,0,0,NA,NA,60,0,3,NA,NA,16,ASM,5.3917075537822825,NA,-170.132,American Samoa,US,NA,NA
33.7298,3964,142,385,3822,4,54.460147303432734,45310,590,3.5822401614530777,84000004,USA,622.4998169320226,14.883955600403633,-111.4312,Arizona,US,2020-04-15T22:56:51Z,2020-04-15
34.9697,1569,33,489,1536,5,60.60191724535897,21834,130,2.1032504780114722,84000005,USA,843.3284009784371,8.2855321861057991,-92.3731,Arkansas,US,2020-04-15T22:56:51Z,2020-04-15
36.1162,26686,860,NA,25826,6,68.06156401321954,216486,5163,3.2264108521322044,84000006,USA,552.13878988855,19.34722326313423,-119.6816,California,US,2020-04-15T22:56:51Z,2020-04-15
39.0598,7956,328,NA,7628,8,140.39637447009457,39580,1556,4.122674710910005,84000008,USA,698.4525517252819,19.557566616390147,-105.3111,Colorado,US,2020-04-15T22:56:51Z,2020-04-15
41.5978,14755,868,NA,13887,9,413.8516758959377,50143,1908,5.882751609623856,84000009,USA,1406.4225404574722,12.931209759403592,-72.7554,Connecticut,US,2020-04-15T22:56:51Z,2020-04-15
39.3185,2014,46,354,1968,10,206.82629466688027,13102,208,2.284011916583913,84000010,USA,1345.5005524952658,10.327706057596822,-75.5071,Delaware,US,2020-04-15T22:56:51Z,2020-04-15
NA,49,0,0,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-04-15T22:56:51Z,2020-04-15
38.8974,2197,72,530,2125,11,311.3004765150216,11525,313,3.277196176604461,84000011,USA,1633.0168374308714,14.246700045516613,-77.0268,District of Columbia,US,2020-04-15T22:56:51Z,2020-04-15
27.7663,22511,596,NA,21915,12,106.02090011937301,213509,3344,2.647594509350984,84000012,USA,1005.5713368391991,14.854959797432366,-81.6868,Florida,US,2020-04-15T22:56:51Z,2020-04-15
33.0406,14987,552,NA,14435,13,147.8096371252204,64090,2922,3.683192099819844,84000013,USA,632.0891201278025,19.49689731100287,-83.6431,Georgia,US,2020-04-15T22:56:51Z,2020-04-15
NA,103,0,0,103,99999,NA,NA,NA,0,84099999,USA,NA,NA,NA,Grand Princess,US,2020-04-15T22:56:51Z,2020-04-15
13.4443,135,5,73,130,66,82.20229070383428,978,9,3.7037037037037037,316,GUM,595.5099282099994,6.666666666666667,144.7937,Guam,US,2020-04-15T22:56:51Z,2020-04-15
21.0943,524,9,333,515,15,37.011243224611626,19803,45,1.717557251908397,84000015,USA,1398.7283388873743,8.587786259541986,-157.4983,Hawaii,US,2020-04-15T22:56:51Z,2020-04-15
44.2405,1473,39,NA,1434,16,91.4624491694179,15398,141,2.6476578411405294,84000016,USA,956.1023708830255,9.572301425661914,-114.4788,Idaho,US,2020-04-15T22:56:51Z,2020-04-15
40.3495,24593,949,NA,23644,17,209.5580024392337,116929,4283,3.8588216159069653,84000017,USA,996.3569986263227,17.415524742812995,-88.9861,Illinois,US,2020-04-15T22:56:51Z,2020-04-15
39.8494,8960,436,NA,8524,18,136.9194409408077,48396,NA,4.866071428571429,84000018,USA,739.5483553316217,NA,-86.2583,Indiana,US,2020-04-15T22:56:51Z,2020-04-15
42.0115,1995,53,908,1942,19,76.12432189255367,19869,171,2.656641604010025,84000019,USA,758.1524569840345,8.571428571428571,-93.2105,Iowa,US,2020-04-15T22:56:51Z,2020-04-15
38.5266,1504,71,NA,1433,20,61.67756412990345,14668,342,4.720744680851064,84000020,USA,601.5202863413722,22.73936170212766,-96.7265,Kansas,US,2020-04-15T22:56:51Z,2020-04-15
37.6681,2210,115,653,2095,21,64.55753405409921,27697,687,5.203619909502263,84000021,USA,809.0724075549258,31.085972850678733,-84.6701,Kentucky,US,2020-04-15T22:56:51Z,2020-04-15
31.1695,21951,1103,NA,20848,22,477.4794410416974,121928,1943,5.024828026058039,84000022,USA,2652.1850160508443,8.851532959774042,-91.8678,Louisiana,US,2020-04-15T22:56:51Z,2020-04-15
44.6939,770,24,305,746,23,65.58739904225362,14846,126,3.116883116883117,84000023,USA,1264.5591249107756,16.363636363636363,-69.3819,Maine,US,2020-04-15T22:56:51Z,2020-04-15
39.0639,10032,311,607,9721,24,168.79411979974208,55763,2231,3.100079744816587,84000024,USA,938.2442685798461,22.23883572567783,-76.8021,Maryland,US,2020-04-15T22:56:51Z,2020-04-15
42.2302,29918,1108,NA,28810,25,435.88277699200967,132023,3454,3.7034561133765624,84000025,USA,1923.4758963438762,11.544889364262318,-71.5301,Massachusetts,US,2020-04-15T22:56:51Z,2020-04-15
43.3266,28059,1921,452,26138,26,352.1788359083092,89697,3918,6.846288178481058,84000026,USA,1125.8200593202757,13.963434192237784,-84.5361,Michigan,US,2020-04-15T22:56:51Z,2020-04-15
45.6945,1809,87,940,1722,27,36.571712296060646,40242,445,4.8092868988391375,84000027,USA,813.5538121714055,24.599226091763406,-93.9002,Minnesota,US,2020-04-15T22:56:51Z,2020-04-15
32.7416,3360,122,NA,3238,28,116.0539180977105,38151,645,3.630952380952381,84000028,USA,1317.7300682576645,19.196428571428573,-89.6787,Mississippi,US,2020-04-15T22:56:51Z,2020-04-15
38.4561,4791,153,NA,4638,29,81.76526967691198,49012,1024,3.1934877896055105,84000029,USA,836.4599034449615,21.3734084742225,-92.2884,Missouri,US,2020-04-15T22:56:51Z,2020-04-15
46.9219,404,7,209,397,30,46.65197052611644,9583,51,1.7326732673267327,84000030,USA,1106.5985979004304,12.623762376237623,-110.4544,Montana,US,2020-04-15T22:56:51Z,2020-04-15
41.1254,901,20,NA,881,31,59.07143119391164,11729,NA,2.2197558268590454,84000031,USA,768.9775987496,NA,-98.2681,Nebraska,US,2020-04-15T22:56:51Z,2020-04-15
38.3135,3211,131,NA,3080,32,106.4409186603759,27655,NA,4.07972594207412,84000032,USA,916.7311135324495,NA,-117.0554,Nevada,US,2020-04-15T22:56:51Z,2020-04-15
43.4525,1139,32,365,1107,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734,-71.5639,New Hampshire,US,2020-04-15T22:56:51Z,2020-04-15
40.2989,71030,3156,NA,67874,34,799.6901665017299,144021,8270,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365,-74.521,New Jersey,US,2020-04-15T22:56:51Z,2020-04-15
34.8405,1484,36,340,1448,35,88.99374105340044,32850,181,2.4258760107816713,84000035,USA,1969.976006471836,12.196765498652292,-106.2485,New Mexico,US,2020-04-15T22:56:51Z,2020-04-15
42.1657,214454,11617,23887,202837,36,1271.891833384981,526012,46201,5.417012506178481,84000036,USA,3119.6917150647723,21.543547800460704,-74.9481,New York,US,2020-04-15T22:56:51Z,2020-04-15
35.6301,5340,130,NA,5210,37,53.842178894168356,67827,431,2.4344569288389515,84000037,USA,683.8864172012654,8.071161048689138,-79.8064,North Carolina,US,2020-04-15T22:56:51Z,2020-04-15
47.5289,365,9,142,356,38,60.18950624816546,11317,44,2.4657534246575343,84000038,USA,1866.2044992068177,12.054794520547945,-99.78399999999999,North Dakota,US,2020-04-15T22:56:51Z,2020-04-15
15.0979,13,2,NA,11,69,23.574640940084144,40,NA,15.384615384615385,580,MNP,72.53735673872045,NA,145.6739,Northern Mariana Islands,US,2020-04-15T22:56:51Z,2020-04-15
40.3888,7794,362,NA,7432,39,69.75208209159592,71552,2237,4.644598409032589,84000039,USA,640.3516779340354,28.70156530664614,-82.7649,Ohio,US,2020-04-15T22:56:51Z,2020-04-15
35.5653,2263,123,1115,2140,40,61.870597222138684,29219,510,5.435262925320371,84000040,USA,798.8497482252188,22.536456031816172,-96.9289,Oklahoma,US,2020-04-15T22:56:51Z,2020-04-15
44.571999999999996,1663,58,NA,1605,41,41.50160441259632,33351,401,3.4876728803367407,84000041,USA,832.3030720171377,24.11304870715574,-122.0709,Oregon,US,2020-04-15T22:56:51Z,2020-04-15
40.5908,26753,779,NA,25974,42,212.53629693019985,137584,2395,2.9118229731245093,84000042,USA,1093.0211145234036,8.952267035472657,-77.2098,Pennsylvania,US,2020-04-15T22:56:51Z,2020-04-15
18.2208,974,51,NA,923,72,33.20370026944769,7799,NA,5.236139630390143,630,PRI,265.8682324449923,NA,-66.5901,Puerto Rico,US,2020-04-15T22:56:51Z,2020-04-15
41.6809,3251,80,168,3171,44,306.8831116116225,25897,331,2.460781298062135,84000044,USA,2444.586878316268,10.181482620732082,-71.5118,Rhode Island,US,2020-04-15T22:56:51Z,2020-04-15
33.8569,3656,106,NA,3550,45,72.54004236132124,34733,675,2.8993435448577682,84000045,USA,689.1502438008125,18.462800875273523,-80.945,South Carolina,US,2020-04-15T22:56:51Z,2020-04-15
44.2998,1168,6,329,1162,46,158.7189424535122,9859,51,0.5136986301369864,84000046,USA,1339.7346349736104,4.366438356164384,-99.4388,South Dakota,US,2020-04-15T22:56:51Z,2020-04-15
35.7478,5827,124,2196,5703,47,88.75952809238302,80896,663,2.128024712545049,84000047,USA,1232.2448574843688,11.378067616269092,-86.6923,Tennessee,US,2020-04-15T22:56:51Z,2020-04-15
31.0545,15907,375,3150,15532,48,69.20732573487047,151810,1538,2.3574526937826112,84000048,USA,660.4868372295647,9.668699314767084,-97.5635,Texas,US,2020-04-15T22:56:51Z,2020-04-15
40.15,2548,20,218,2528,49,88.90805692627958,47614,221,0.7849293563579278,84000049,USA,1661.408250583939,8.673469387755102,-111.8624,Utah,US,2020-04-15T22:56:51Z,2020-04-15
44.0459,759,29,15,730,50,124.30579553252504,11081,63,3.820816864295125,84000050,USA,1814.7991044741898,8.300395256916996,-72.7107,Vermont,US,2020-04-15T22:56:51Z,2020-04-15
18.3358,51,1,44,50,78,47.5444680613044,382,NA,1.9607843137254901,850,VIR,356.1173882238878,NA,-64.8963,Virgin Islands,US,2020-04-15T22:56:51Z,2020-04-15
37.7693,6500,195,752,6305,51,82.20324943121675,44169,1298,3,84000051,USA,558.5900498657558,19.96923076923077,-78.17,Virginia,US,2020-04-15T22:56:51Z,2020-04-15
47.4009,10942,552,NA,10390,53,144.9386130267519,122854,645,5.044781575580332,84000053,USA,1627.333975944853,5.894717601900932,-121.4905,Washington,US,2020-04-15T22:56:51Z,2020-04-15
38.4912,702,10,211,692,54,53.06130470340847,17656,164,1.4245014245014245,84000054,USA,1334.5447234236183,23.36182336182336,-80.9545,West Virginia,US,2020-04-15T22:56:51Z,2020-04-15
44.2685,3721,183,NA,3538,55,71.90934282281565,43047,1091,4.918032786885246,84000055,USA,831.8950498505094,29.320075248589088,-89.6165,Wisconsin,US,2020-04-15T22:56:51Z,2020-04-15
42.756,287,1,129,286,56,57.718606709033864,6329,43,0.34843205574912894,84000056,USA,1272.8259995173357,14.982578397212544,-107.3025,Wyoming,US,2020-04-15T22:56:51Z,2020-04-15
NA,0,0,52096,-52096,NA,NA,NA,NA,NA,84070001,USA,NA,NA,NA,Recovered,US,NA,NA
32.3182,4345,133,NA,4212,1,92.6657164787369,36391,553,3.0609896432681243,84000001,USA,776.1100318475752,12.727272727272727,-86.9023,Alabama,US,2020-04-16T23:30:51Z,2020-04-16
61.3707,300,9,110,291,2,50.18828973365075,8735,35,3,84000002,USA,1461.3157027447976,11.666666666666666,-152.4044,Alaska,US,2020-04-16T23:30:51Z,2020-04-16
-14.270999999999999,0,0,NA,NA,60,0,3,NA,NA,16,ASM,5.3917075537822825,NA,-170.132,American Samoa,US,NA,NA
33.7298,4237,150,460,4087,4,58.210808305914355,47398,578,3.540240736370073,84000004,USA,651.186191192761,13.641727637479349,-111.4312,Arizona,US,2020-04-16T23:30:51Z,2020-04-16
34.9697,1620,37,548,1583,5,62.57176923994999,22675,85,2.2839506172839505,84000005,USA,875.8116466147321,5.246913580246914,-92.3731,Arkansas,US,2020-04-16T23:30:51Z,2020-04-16
36.1162,27677,956,NA,26721,6,70.58906944442319,246400,5031,3.457744697763486,84000006,USA,628.4332373850444,18.177548144668858,-119.6816,California,US,2020-04-16T23:30:51Z,2020-04-16
39.0598,8286,355,NA,7931,8,146.21975350165957,40533,1636,4.284335022930244,84000008,USA,715.2697645043166,19.744146753560223,-105.3111,Colorado,US,2020-04-16T23:30:51Z,2020-04-16
41.5978,15884,971,NA,14913,9,445.51813079844624,53122,1926,6.113069755729035,84000009,USA,1489.9782261568284,12.125409216821959,-72.7554,Connecticut,US,2020-04-16T23:30:51Z,2020-04-16
39.3185,2070,55,378,2015,10,212.57717475692263,13350,209,2.657004830917874,84000010,USA,1370.9687357511677,10.096618357487923,-75.5071,Delaware,US,2020-04-16T23:30:51Z,2020-04-16
NA,49,0,0,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-04-16T23:30:51Z,2020-04-16
38.8974,2350,81,552,2269,11,332.97957205748787,12150,313,3.4468085106382977,84000011,USA,1721.5752342546714,13.319148936170214,-77.0268,District of Columbia,US,2020-04-16T23:30:51Z,2020-04-16
27.7663,23343,668,NA,22675,12,109.93940169190725,219248,3460,2.861671593197104,84000012,USA,1032.6005201622447,14.822430707278412,-81.6868,Florida,US,2020-04-16T23:30:51Z,2020-04-16
33.0406,15669,587,NA,15082,13,154.53587803530252,67939,3108,3.746250558427468,84000013,USA,670.0499724194535,19.835343672219032,-83.6431,Georgia,US,2020-04-16T23:30:51Z,2020-04-16
NA,103,0,0,103,99999,NA,NA,NA,0,84099999,USA,NA,NA,NA,Grand Princess,US,2020-04-16T23:30:51Z,2020-04-16
13.4443,135,5,86,130,66,82.20229070383428,1005,9,3.7037037037037037,316,GUM,611.9503863507663,6.666666666666667,144.7937,Guam,US,2020-04-16T23:30:51Z,2020-04-16
21.0943,530,9,359,521,15,37.435036085962146,20700,45,1.6981132075471699,84000015,USA,1462.0853716592762,8.49056603773585,-157.4983,Hawaii,US,2020-04-16T23:30:51Z,2020-04-16
44.2405,1587,41,NA,1546,16,98.54100939026897,15831,143,2.58349086326402,84000016,USA,982.9884811955563,9.010712035286705,-114.4788,Idaho,US,2020-04-16T23:30:51Z,2020-04-16
40.3495,25734,1072,NA,24662,17,219.28051212829828,122589,4423,4.165695189243802,84000017,USA,1044.5861001513933,17.187378565322142,-88.9861,Illinois,US,2020-04-16T23:30:51Z,2020-04-16
39.8494,9542,477,NA,9065,18,145.8130921269182,51115,NA,4.998952001676797,84000018,USA,781.097904429619,NA,-86.2583,Indiana,US,2020-04-16T23:30:51Z,2020-04-16
42.0115,2141,60,987,2081,19,81.69532489822426,20675,175,2.802428771602055,84000019,USA,788.9074461797228,8.173750583839327,-93.2105,Iowa,US,2020-04-16T23:30:51Z,2020-04-16
38.5266,1615,80,NA,1535,20,66.2295652059801,16122,359,4.953560371517028,84000020,USA,661.147399536106,22.229102167182663,-96.7265,Kansas,US,2020-04-16T23:30:51Z,2020-04-16
37.6681,2435,129,862,2306,21,71.13013367499167,28324,807,5.297741273100616,84000021,USA,827.3880518318127,33.14168377823409,-84.6701,Kentucky,US,2020-04-16T23:30:51Z,2020-04-16
31.1695,22532,1156,NA,21376,22,490.1173871601078,126586,1914,5.130481093555832,84000022,USA,2753.506105585363,8.494585478430677,-91.8678,Louisiana,US,2020-04-16T23:30:51Z,2020-04-16
44.6939,796,27,333,769,23,67.8020384904336,14872,130,3.391959798994975,84000023,USA,1266.7737643589555,16.331658291457288,-69.3819,Maine,US,2020-04-16T23:30:51Z,2020-04-16
39.0639,10784,319,736,10465,24,181.44694855666052,58843,2451,2.958086053412463,84000024,USA,990.0670246587143,22.72811572700297,-76.8021,Maryland,US,2020-04-16T23:30:51Z,2020-04-16
42.2302,32181,1108,NA,31073,25,468.85298637542155,140773,3454,3.4430253876510983,84000025,USA,2050.9568208267992,10.733041235511637,-71.5301,Massachusetts,US,2020-04-16T23:30:51Z,2020-04-16
43.3266,28809,1996,617,26813,26,361.59236194028585,94286,3809,6.928390433545073,84000026,USA,1183.4182872679298,13.221562706098789,-84.5361,Michigan,US,2020-04-16T23:30:51Z,2020-04-16
45.6945,1809,87,1020,1722,27,36.571712296060646,41675,475,4.8092868988391375,84000027,USA,842.5241072074779,26.257600884466555,-93.9002,Minnesota,US,2020-04-16T23:30:51Z,2020-04-16
32.7416,3624,129,NA,3495,28,125.17244023395918,38415,682,3.5596026490066226,84000028,USA,1326.8485903939134,18.81898454746137,-89.6787,Mississippi,US,2020-04-16T23:30:51Z,2020-04-16
38.4561,5174,169,NA,5005,29,88.30171265045766,50648,1043,3.2663316582914574,84000029,USA,864.3805841361383,20.158484731349052,-92.2884,Missouri,US,2020-04-16T23:30:51Z,2020-04-16
46.9219,415,7,218,408,30,47.922197446381986,9936,52,1.6867469879518073,84000030,USA,1147.3613345234974,12.53012048192771,-110.4544,Montana,US,2020-04-16T23:30:51Z,2020-04-16
41.1254,952,21,NA,931,31,62.41509711054815,12294,NA,2.2058823529411766,84000031,USA,806.0201721397889,NA,-98.2681,Nebraska,US,2020-04-16T23:30:51Z,2020-04-16
38.3135,3214,137,NA,3077,32,106.54036517422864,28451,NA,4.262601120099564,84000032,USA,943.1175885413749,NA,-117.0554,Nevada,US,2020-04-16T23:30:51Z,2020-04-16
43.4525,1139,32,365,1107,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734,-71.5639,New Hampshire,US,2020-04-16T23:30:51Z,2020-04-16
40.2989,75317,3518,NA,71799,34,847.9552903056566,151830,8224,4.670924226934158,84000034,USA,1709.3757282832275,10.919181592469164,-74.521,New Jersey,US,2020-04-16T23:30:51Z,2020-04-16
34.8405,1484,36,353,1448,35,88.99374105340044,33394,215,2.4258760107816713,84000035,USA,2002.5990490143224,14.487870619946092,-106.2485,New Mexico,US,2020-04-16T23:30:51Z,2020-04-16
42.1657,223691,14832,23887,208859,36,1326.6749797239493,550579,50450,6.630575213128825,84000036,USA,3265.3946008620474,22.553433084031095,-74.9481,New York,US,2020-04-16T23:30:51Z,2020-04-16
35.6301,5639,150,NA,5489,37,56.85693760004033,70917,452,2.660046107465863,84000037,USA,715.0422847636212,8.015605603830467,-79.8064,North Carolina,US,2020-04-16T23:30:51Z,2020-04-16
47.5289,393,9,163,384,38,64.80678343980554,11704,45,2.2900763358778624,84000038,USA,1930.0218661055576,11.450381679389313,-99.78399999999999,North Dakota,US,2020-04-16T23:30:51Z,2020-04-16
15.0979,13,2,NA,11,69,23.574640940084144,40,NA,15.384615384615385,580,MNP,72.53735673872045,NA,145.6739,Northern Mariana Islands,US,2020-04-16T23:30:51Z,2020-04-16
40.3888,8414,407,NA,8007,39,75.30074656385528,74840,2331,4.837176135013073,84000039,USA,669.7774985546624,27.703826955074874,-82.7649,Ohio,US,2020-04-16T23:30:51Z,2020-04-16
35.5653,2357,131,1240,2226,40,64.4405645835532,30899,528,5.557912600763682,84000040,USA,844.781079790925,22.40135765803988,-96.9289,Oklahoma,US,2020-04-16T23:30:51Z,2020-04-16
44.571999999999996,1736,64,NA,1672,41,43.32338259787566,34938,414,3.686635944700461,84000041,USA,871.9080306477994,23.847926267281107,-122.0709,Oregon,US,2020-04-16T23:30:51Z,2020-04-16
