OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR 
6924,Spain,2020-03-26T00:00:00.000Z,47610,7937,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6925,Spain,2020-03-27T00:00:00.000Z,56188,8578,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6926,Spain,2020-03-28T00:00:00.000Z,64059,7871,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6927,Spain,2020-03-29T00:00:00.000Z,72248,8189,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6928,Spain,2020-03-30T00:00:00.000Z,78797,6549,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6929,Spain,2020-03-31T00:00:00.000Z,85195,6398,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6930,Spain,2020-04-01T00:00:00.000Z,94417,9222,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6931,Spain,2020-04-02T00:00:00.000Z,102136,7719,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6932,Spain,2020-04-03T00:00:00.000Z,110238,8102,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6933,Spain,2020-04-04T00:00:00.000Z,117710,7472,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6934,Spain,2020-04-05T00:00:00.000Z,124736,7026,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6935,Spain,2020-04-06T00:00:00.000Z,130759,6023,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6936,Spain,2020-04-07T00:00:00.000Z,135032,4273,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6937,Spain,2020-04-08T00:00:00.000Z,140510,5478,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6938,Spain,2020-04-09T00:00:00.000Z,146690,6180,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6939,Spain,2020-04-10T00:00:00.000Z,152446,5756,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6940,Spain,2020-04-11T00:00:00.000Z,157022,4576,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6941,Spain,2020-04-12T00:00:00.000Z,161852,4830,-3.64931118,40.22749596,Spain,a2915e2f-0d93-4ee6-8e41-1fa268228580,西班牙,Espagne,España,Испания,إسبانيا
6942,Sri Lanka,2020-01-27T00:00:00.000Z,1,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6943,Sri Lanka,2020-01-28T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6944,Sri Lanka,2020-01-29T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6945,Sri Lanka,2020-01-30T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6946,Sri Lanka,2020-01-31T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6947,Sri Lanka,2020-02-01T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6948,Sri Lanka,2020-02-02T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6949,Sri Lanka,2020-02-03T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6950,Sri Lanka,2020-02-04T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6951,Sri Lanka,2020-02-05T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6952,Sri Lanka,2020-02-06T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6953,Sri Lanka,2020-02-07T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6954,Sri Lanka,2020-02-08T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6955,Sri Lanka,2020-02-09T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6956,Sri Lanka,2020-02-10T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6957,Sri Lanka,2020-02-11T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6958,Sri Lanka,2020-02-12T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6959,Sri Lanka,2020-02-13T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6960,Sri Lanka,2020-02-14T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6961,Sri Lanka,2020-02-15T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6962,Sri Lanka,2020-02-16T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6963,Sri Lanka,2020-02-17T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6964,Sri Lanka,2020-02-18T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6965,Sri Lanka,2020-02-19T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6966,Sri Lanka,2020-02-20T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6967,Sri Lanka,2020-02-21T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6968,Sri Lanka,2020-02-22T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6969,Sri Lanka,2020-02-23T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6970,Sri Lanka,2020-02-24T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6971,Sri Lanka,2020-02-25T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6972,Sri Lanka,2020-02-26T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6973,Sri Lanka,2020-02-27T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6974,Sri Lanka,2020-02-28T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6975,Sri Lanka,2020-02-29T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6976,Sri Lanka,2020-03-01T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6977,Sri Lanka,2020-03-02T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6978,Sri Lanka,2020-03-03T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6979,Sri Lanka,2020-03-04T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6980,Sri Lanka,2020-03-05T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6981,Sri Lanka,2020-03-06T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6982,Sri Lanka,2020-03-07T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6983,Sri Lanka,2020-03-08T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6984,Sri Lanka,2020-03-09T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6985,Sri Lanka,2020-03-10T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6986,Sri Lanka,2020-03-11T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6987,Sri Lanka,2020-03-12T00:00:00.000Z,2,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6988,Sri Lanka,2020-03-13T00:00:00.000Z,3,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6989,Sri Lanka,2020-03-14T00:00:00.000Z,6,3,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6990,Sri Lanka,2020-03-15T00:00:00.000Z,11,5,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6991,Sri Lanka,2020-03-16T00:00:00.000Z,19,8,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6992,Sri Lanka,2020-03-17T00:00:00.000Z,29,10,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6993,Sri Lanka,2020-03-18T00:00:00.000Z,42,13,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6994,Sri Lanka,2020-03-19T00:00:00.000Z,53,11,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6995,Sri Lanka,2020-03-20T00:00:00.000Z,59,6,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6996,Sri Lanka,2020-03-21T00:00:00.000Z,59,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6997,Sri Lanka,2020-03-22T00:00:00.000Z,72,13,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6998,Sri Lanka,2020-03-23T00:00:00.000Z,82,10,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
6999,Sri Lanka,2020-03-24T00:00:00.000Z,97,15,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7000,Sri Lanka,2020-03-25T00:00:00.000Z,102,5,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7001,Sri Lanka,2020-03-26T00:00:00.000Z,102,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7002,Sri Lanka,2020-03-27T00:00:00.000Z,106,4,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7003,Sri Lanka,2020-03-28T00:00:00.000Z,106,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7004,Sri Lanka,2020-03-29T00:00:00.000Z,106,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7005,Sri Lanka,2020-03-30T00:00:00.000Z,120,14,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7006,Sri Lanka,2020-03-31T00:00:00.000Z,120,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7007,Sri Lanka,2020-04-01T00:00:00.000Z,143,23,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7008,Sri Lanka,2020-04-02T00:00:00.000Z,143,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7009,Sri Lanka,2020-04-03T00:00:00.000Z,148,5,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7010,Sri Lanka,2020-04-04T00:00:00.000Z,151,3,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7011,Sri Lanka,2020-04-05T00:00:00.000Z,159,8,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7012,Sri Lanka,2020-04-06T00:00:00.000Z,176,17,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7013,Sri Lanka,2020-04-07T00:00:00.000Z,176,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7014,Sri Lanka,2020-04-08T00:00:00.000Z,186,10,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7015,Sri Lanka,2020-04-09T00:00:00.000Z,189,3,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7016,Sri Lanka,2020-04-10T00:00:00.000Z,190,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7017,Sri Lanka,2020-04-11T00:00:00.000Z,197,7,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7018,Sri Lanka,2020-04-12T00:00:00.000Z,199,2,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
7019,Sudan,2020-03-14T00:00:00.000Z,1,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7020,Sudan,2020-03-15T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7021,Sudan,2020-03-16T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7022,Sudan,2020-03-17T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7023,Sudan,2020-03-18T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7024,Sudan,2020-03-19T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7025,Sudan,2020-03-20T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7026,Sudan,2020-03-21T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7027,Sudan,2020-03-22T00:00:00.000Z,2,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7028,Sudan,2020-03-23T00:00:00.000Z,2,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7029,Sudan,2020-03-24T00:00:00.000Z,2,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7030,Sudan,2020-03-25T00:00:00.000Z,3,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7031,Sudan,2020-03-26T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7032,Sudan,2020-03-27T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7033,Sudan,2020-03-28T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7034,Sudan,2020-03-29T00:00:00.000Z,5,2,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7035,Sudan,2020-03-30T00:00:00.000Z,6,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7036,Sudan,2020-03-31T00:00:00.000Z,6,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7037,Sudan,2020-04-01T00:00:00.000Z,7,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7038,Sudan,2020-04-02T00:00:00.000Z,7,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
7039,Sudan,2020-04-03T00:00:00.000Z,8,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
